,close_price,position,action
813,163.949997,FLAT,HOLD
814,165.850006,FLAT,HOLD
815,165.850006,FLAT,HOLD
816,165.850006,FLAT,HOLD
817,166.990005,FLAT,HOLD
818,166.990005,FLAT,HOLD
819,166.990005,FLAT,HOLD
820,165.860001,FLAT,HOLD
821,165.860001,FLAT,HOLD
822,165.860001,FLAT,HOLD
823,165.860001,FLAT,HOLD
824,165.860001,FLAT,HOLD
825,165.860001,FLAT,HOLD
826,167.059998,FLAT,HOLD
827,167.059998,FLAT,HOLD
828,167.059998,FLAT,HOLD
829,162.979996,LONG,BUY
830,162.979996,LONG,HOLD
831,162.979996,LONG,HOLD
832,164.380005,FLAT,SELL
833,164.380005,LONG,BUY
834,164.380005,FLAT,SELL
835,166.720001,FLAT,HOLD
836,166.720001,FLAT,HOLD
837,166.720001,FLAT,HOLD
838,169.679993,FLAT,HOLD
839,169.679993,FLAT,HOLD
840,169.679993,FLAT,HOLD
841,174.460007,FLAT,HOLD
842,174.460007,FLAT,HOLD
843,174.460007,FLAT,HOLD
844,171.110001,FLAT,HOLD
845,171.110001,FLAT,HOLD
846,171.110001,FLAT,HOLD
847,171.289993,FLAT,HOLD
848,171.289993,FLAT,HOLD
849,171.289993,FLAT,HOLD
850,169.240005,FLAT,HOLD
